AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,DISPLAY_CITY_MARKET_NAME_FULL,LATITUDE,LONGITUDE,Unnamed: 9
14623,WAX,Warroad International Memorial,"Warroad, MN",United States,Minnesota,"Warroad, MN",48.94138889,-95.34833333,
14623,RRT,Warroad International Memorial,"Warroad, MN",United States,Minnesota,"Warroad, MN",48.94138889,-95.34833333,
14627,RSH,Russian Mission Airport,"Russian Mission, AK",United States,Alaska,"Russian Mission, AK",61.78305556,-161.31916667,
14627,RSH,Russian Mission Airport,"Russian Mission, AK",United States,Alaska,"Russian Mission, AK",61.775,-161.31944444,
14628,RSJ,Rosario Seaplane Base,"Rosario, WA",United States,Washington,"Rosario, WA",48.63333333,-122.85,
14629,RSL,Russell Municipal,"Russell, KS",United States,Kansas,"Russell, KS",38.87222222,-98.81166667,
14629,RSL,Russell Municipal,"Russell, KS",United States,Kansas,"Russell, KS",38.87138889,-98.81166667,
14630,RSN,Ruston Municipal,"Ruston, LA",United States,Louisiana,"Ruston, LA",32.51166667,-92.62888889,
14630,RSN,Ruston Regional,"Ruston, LA",United States,Louisiana,"Ruston, LA",32.51472222,-92.58833333,
14631,RSP,Raspberry Straits,"Raspberry Strait, AK",United States,Alaska,"Raspberry Strait, AK",58.03333333,-153.0,
14633,RST,Rochester Municipal,"Rochester, MN",United States,Minnesota,"Rochester, MN",43.91027778,-92.49638889,
14633,RST,Rochester International,"Rochester, MN",United States,Minnesota,"Rochester, MN",43.91027778,-92.49638889,
14633,RST,Rochester International,"Rochester, MN",United States,Minnesota,"Rochester, MN",43.90833333,-92.5,
14635,RSW,Southwest Florida International,"Fort Myers, FL",United States,Florida,"Fort Myers, FL",26.53611111,-81.755,
14635,RSW,Southwest Florida International,"Fort Myers, FL",United States,Florida,"Fort Myers, FL",26.53611111,-81.75527778,
14638,RTE,Marguerite Bay Airport,"Marguerite Bay, AK",United States,Alaska,"Marguerite Bay, AK",55.7,-131.63333333,
14640,RTN,Crews Field,"Raton, NM",United States,New Mexico,"Raton, NM",36.74138889,-104.50111111,
14640,RTN,Raton Municipal/Crews Field,"Raton, NM",United States,New Mexico,"Raton, NM",36.74166667,-104.50222222,
14640,RTN,Raton Municipal/Crews Field,"Raton, NM",United States,New Mexico,"Raton, NM",36.7425,-104.50166667,
14640,RTN,Raton Municipal/Crews Field,"Raton, NM",United States,New Mexico,"Raton, NM",36.74166667,-104.50222222,
14640,RTN,Raton Municipal/Crews Field,"Raton, NM",United States,New Mexico,"Raton, NM",36.7425,-104.50166667,
14641,RTO,Morrow Field,"Colton, CA",United States,California,"Colton, CA",34.05638889,-117.365,
14646,RUI,Ruidoso Airport,"Ruidoso, NM",United States,New Mexico,"Ruidoso, NM",33.36083333,-105.6625,
14646,RUI,Sierra Blanca Regional,"Ruidoso, NM",United States,New Mexico,"Ruidoso, NM",33.46083333,-105.53027778,
14648,RUT,Rutland State,"Rutland, VT",United States,Vermont,"Rutland, VT",43.52944444,-72.94833333,
14648,RUT,Rutland - Southern Vermont Regional,"Rutland, VT",United States,Vermont,"Rutland, VT",43.53,-72.94972222,
14648,RUT,Rutland - Southern Vermont Regional,"Rutland, VT",United States,Vermont,"Rutland, VT",43.52972222,-72.94972222,
14648,RUT,Rutland - Southern Vermont Regional,"Rutland, VT",United States,Vermont,"Rutland, VT",43.53,-72.94972222,
14648,RUT,Rutland - Southern Vermont Regional,"Rutland, VT",United States,Vermont,"Rutland, VT",43.52972222,-72.94972222,
14653,RVS,Tulsa Riverside,"Tulsa, OK",United States,Oklahoma,"Tulsa, OK",36.04055556,-95.98527778,
14653,RVS,Richard Lloyd Jones Jr.,"Tulsa, OK",United States,Oklahoma,"Tulsa, OK",36.03972222,-95.98472222,
14653,RVS,Richard Lloyd Jones Jr.,"Tulsa, OK",United States,Oklahoma,"Tulsa, OK",36.03944444,-95.98472222,
14653,RVS,Richard Lloyd Jones Jr.,"Tulsa, OK",United States,Oklahoma,"Tulsa, OK",36.03972222,-95.98472222,
14653,RVS,Richard Lloyd Jones Jr.,"Tulsa, OK",United States,Oklahoma,"Tulsa, OK",36.03944444,-95.98472222,
14655,RWB,Rowan Bay Airport,"Rowan Bay, AK",United States,Alaska,"Rowan Bay, AK",56.65,-134.28333333,
14656,RWI,Rocky Mount-Wilson Regional,"Rocky Mount, NC",United States,North Carolina,"Rocky Mount, NC",35.85444444,-77.89055556,
14656,RWI,Rocky Mount-Wilson Regional,"Rocky Mount, NC",United States,North Carolina,"Rocky Mount, NC",35.85638889,-77.89194444,
14657,RWL,Rawlins Municipal/Harvey Field,"Rawlins, WY",United States,Wyoming,"Rawlins, WY",41.80444444,-107.20138889,
14657,RWL,Rawlins Municipal/Harvey Field,"Rawlins, WY",United States,Wyoming,"Rawlins, WY",41.80555556,-107.2,
14657,RWL,Rawlins Municipal/Harvey Field,"Rawlins, WY",United States,Wyoming,"Rawlins, WY",41.80583333,-107.20027778,
14657,RWL,Rawlins Municipal/Harvey Field,"Rawlins, WY",United States,Wyoming,"Rawlins, WY",41.80555556,-107.2,
14657,RWL,Rawlins Municipal/Harvey Field,"Rawlins, WY",United States,Wyoming,"Rawlins, WY",41.80583333,-107.20027778,
14658,RXB,Rodman Bay Airport,"Rodman Bay, AK",United States,Alaska,"Rodman Bay, AK",57.46666667,-135.4,
14660,RYE,Weld County Municipal,"Greeley, CO",United States,Colorado,"Greeley, CO",40.42638889,-104.63,
14668,RZZ,Halifax County,"Roanoke Rapids, NC",United States,North Carolina,"Roanoke Rapids, NC",36.43944444,-77.70944444,
14668,1NC,Halifax Northampton Regional,"Roanoke Rapids, NC",United States,North Carolina,"Roanoke Rapids, NC",36.43944444,-77.70944444,
14669,S27,Kalispell City,"Kalispell, MT",United States,Montana,"Kalispell, MT",48.17833333,-114.30361111,
14669,S27,Kalispell City,"Kalispell, MT",United States,Montana,"Kalispell, MT",48.17861111,-114.30361111,
14670,SAA,Shively Field,"Saratoga, WY",United States,Wyoming,"Saratoga, WY",41.445,-106.81,
14670,SAA,Shively Field,"Saratoga, WY",United States,Wyoming,"Saratoga, WY",41.44361111,-106.8275,
14672,SAC,Sacramento Executive,"Sacramento, CA",United States,California,"Sacramento, CA",38.5125,-121.4925,
14672,SAC,Sacramento Executive,"Sacramento, CA",United States,California,"Sacramento, CA",38.5125,-121.49333333,
14672,SAC,Sacramento Executive,"Sacramento, CA",United States,California,"Sacramento, CA",38.51277778,-121.49333333,
14673,SAD,Safford Regional,"Safford, AZ",United States,Arizona,"Safford, AZ",32.85,-109.63333333,
14673,SAD,Safford Regional,"Safford, AZ",United States,Arizona,"Safford, AZ",32.85333333,-109.635,
14674,SAF,Santa Fe Municipal,"Santa Fe, NM",United States,New Mexico,"Santa Fe, NM",35.6175,-106.08833333,
14674,SAF,Santa Fe Municipal,"Santa Fe, NM",United States,New Mexico,"Santa Fe, NM",35.61722222,-106.08944444,
14675,SAG,Sagwon Airport,"Sagwon, AK",United States,Alaska,"Sagwon, AK",69.36638889,-148.70444444,
14679,SAN,San Diego International Lindbergh Fl,"San Diego, CA",United States,California,"San Diego, CA",32.73277778,-117.18722222,
14679,SAN,San Diego International,"San Diego, CA",United States,California,"San Diego, CA",32.73361111,-117.18666667,
14679,SAN,San Diego International,"San Diego, CA",United States,California,"San Diego, CA",32.73361111,-117.18972222,
14683,SAT,San Antonio International,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.53333333,-98.46944444,
14683,SAT,San Antonio International,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.53361111,-98.46972222,
14683,SAT,San Antonio International,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.53388889,-98.46916667,
14683,SAT,San Antonio International,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.53361111,-98.46972222,
14683,SAT,San Antonio International,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.53388889,-98.46916667,
14685,SAV,Savannah/Hilton Head International,"Savannah, GA",United States,Georgia,"Savannah, GA",32.1275,-81.2025,
14685,SAV,Savannah/Hilton Head International,"Savannah, GA",United States,Georgia,"Savannah, GA",32.1275,-81.20222222,
14689,SBA,Santa Barbara Municipal,"Santa Barbara, CA",United States,California,"Santa Barbara, CA",34.42777778,-119.83944444,
14689,SBA,Santa Barbara Municipal,"Santa Barbara, CA",United States,California,"Santa Barbara, CA",34.42611111,-119.84138889,
14691,SBD,Norton AFB,"San Bernardino, CA",United States,California,"San Bernardino, CA",34.09694444,-117.23666667,
14691,SBD,San Bernardino International,"San Bernardino, CA",United States,California,"San Bernardino, CA",34.09555556,-117.23444444,
14691,SBD,San Bernardino International,"San Bernardino, CA",United States,California,"San Bernardino, CA",34.09527778,-117.235,
14695,SBM,Sheboygan County Memorial,"Sheboygan, WI",United States,Wisconsin,"Sheboygan, WI",43.77166667,-87.85222222,
14695,SBM,Sheboygan County Memorial,"Sheboygan, WI",United States,Wisconsin,"Sheboygan, WI",43.76972222,-87.85166667,
14696,SBN,Michiana Regional,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70444444,-86.3125,
14696,SBN,South Bend Regional,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70472222,-86.31666667,
14696,SBN,South Bend Regional,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70472222,-86.31666667,
14696,SBN,South Bend Regional,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70833333,-86.31722222,
14696,SBN,South Bend Airport,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70833333,-86.31722222,
14696,SBN,South Bend International,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70833333,-86.31722222,
14696,SBN,South Bend Regional,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70833333,-86.31722222,
14696,SBN,South Bend International,"South Bend, IN",United States,Indiana,"South Bend, IN",41.70833333,-86.31722222,
14697,SBO,Salina-Gunnison,"Salina, UT",United States,Utah,"Salina, UT",39.02916667,-111.83833333,
14698,SBP,San Luis Obispo County Regional,"San Luis Obispo, CA",United States,California,"Paso Robles/San Luis Obispo, CA",35.23666667,-120.63916667,
14698,SBP,San Luis County Regional,"San Luis Obispo, CA",United States,California,"Paso Robles/San Luis Obispo, CA",35.23722222,-120.6425,
14699,SBS,Steamboat Springs/Bob Adams Field,"Steamboat Springs, CO",United States,Colorado,"Steamboat Springs, CO",40.51666667,-106.8625,
14699,SBS,Steamboat Springs/Bob Adams Field,"Steamboat Springs, CO",United States,Colorado,"Steamboat Springs, CO",40.51611111,-106.86638889,
14700,SBT,Tri City,"San Bernardino, CA",United States,California,"San Bernardino, CA",34.0675,-117.27388889,
14700,SBT,Tri-City,"San Bernardino, CA",United States,California,"San Bernardino, CA",34.0675,-117.27472222,
14702,SBV,William M Tuck,"South Boston, VA",United States,Virginia,"South Boston, VA",36.70861111,-78.84861111,
14704,SBY,Salisbury-Ocean City/Wicomico Regional,"Salisbury, MD",United States,Maryland,"Salisbury, MD",38.33861111,-75.51,
14704,SBY,Salisbury-Ocean City/Wicomico Regional,"Salisbury, MD",United States,Maryland,"Salisbury, MD",38.34055556,-75.51027778,
14704,SBY,Salisbury-Ocean City/Wicomico Regional,"Salisbury, MD",United States,Maryland,"Salisbury, MD",38.34027778,-75.50944444,
14704,SBY,Salisbury-Ocean City/Wicomico Regional,"Salisbury, MD",United States,Maryland,"Salisbury, MD",38.34055556,-75.51027778,
14704,SBY,Salisbury-Ocean City/Wicomico Regional,"Salisbury, MD",United States,Maryland,"Salisbury, MD",38.34027778,-75.50944444,
14706,SC1,Beaufort MCAS,"Beaufort, SC",United States,South Carolina,"Beaufort, SC",32.4775,-80.72305556,
14706,SC1,Beaufort MCAS,"Beaufort, SC",United States,South Carolina,"Beaufort, SC",32.48055556,-80.71916667,
14706,SC1,Beaufort MCAS,"Beaufort, SC",United States,South Carolina,"Beaufort, SC",32.4775,-80.72305556,
14706,SC1,Beaufort MCAS,"Beaufort, SC",United States,South Carolina,"Beaufort, SC",32.48055556,-80.71916667,
14707,SC2,Fairfield County,"Winnsboro, SC",United States,South Carolina,"Winnsboro, SC",34.31555556,-81.10888889,
14707,SC2,Fairfield County,"Winnsboro, SC",United States,South Carolina,"Winnsboro, SC",34.31583333,-81.10861111,
14708,SC3,Conway-Horry County,"Conway, SC",United States,South Carolina,"Conway, SC",33.82861111,-79.12222222,
14709,SCC,Deadhorse Airport,"Deadhorse, AK",United States,Alaska,"Deadhorse, AK",70.19444444,-148.46805556,
14709,SCC,Deadhorse Airport,"Deadhorse, AK",United States,Alaska,"Deadhorse, AK",70.19472222,-148.46527778,
14709,SCC,Deadhorse Airport,"Deadhorse, AK",United States,Alaska,"Deadhorse, AK",70.19555556,-148.46583333,
14709,SCC,Deadhorse Airport,"Deadhorse, AK",United States,Alaska,"Deadhorse, AK",70.19472222,-148.46527778,
14711,SCE,State College Air Depot,"State College, PA",United States,Pennsylvania,"Philipsburg/State College, PA",40.77083333,-77.88138889,
14711,SCE,University Park,"State College, PA",United States,Pennsylvania,"Philipsburg/State College, PA",40.84916667,-77.84861111,
14711,SCE,University Park,"State College, PA",United States,Pennsylvania,"Philipsburg/State College, PA",40.85,-77.8475,
14711,SCE,University Park,"State College, PA",United States,Pennsylvania,"Philipsburg/State College, PA",40.84916667,-77.84861111,
14711,SCE,University Park,"State College, PA",United States,Pennsylvania,"Philipsburg/State College, PA",40.85,-77.8475,
14712,SCF,Scottsdale,"Phoenix, AZ",United States,Arizona,"Phoenix, AZ",33.62277778,-111.91055556,
14713,SCH,Schenectady County,"Schenectady, NY",United States,New York,"Schenectady, NY",42.8525,-73.93,
14713,SCH,Schenectady County,"Schenectady, NY",United States,New York,"Schenectady, NY",42.8525,-73.92861111,
14715,SCJ,Smith Cove Airport,"Smith Cove, AK",United States,Alaska,"Smith Cove, AK",55.45472222,-132.35194444,
14716,SCK,Stockton Metropolitan,"Stockton, CA",United States,California,"Stockton, CA",37.89444444,-121.23916667,
14716,SCK,Stockton Metropolitan,"Stockton, CA",United States,California,"Stockton, CA",37.89416667,-121.23833333,
14716,SCK,Stockton Metropolitan,"Stockton, CA",United States,California,"Stockton, CA",37.89444444,-121.23861111,
14718,SCM,Scammon Bay Airport,"Scammon Bay, AK",United States,Alaska,"Scammon Bay, AK",61.84638889,-165.59388889,
14718,SCM,Scammon Bay Airport,"Scammon Bay, AK",United States,Alaska,"Scammon Bay, AK",61.84444444,-165.57361111,
14726,SD1,Onida Municipal,"Onida, SD",United States,South Dakota,"Onida, SD",44.70083333,-100.10111111,
14726,SD1,Onida Municipal,"Onida, SD",United States,South Dakota,"Onida, SD",44.70055556,-100.10083333,
14726,SD1,Onida Municipal,"Onida, SD",United States,South Dakota,"Onida, SD",44.70055556,-100.10138889,
14726,SD1,Onida Municipal,"Onida, SD",United States,South Dakota,"Onida, SD",44.70055556,-100.10083333,
14726,SD1,Onida Municipal,"Onida, SD",United States,South Dakota,"Onida, SD",44.70055556,-100.10138889,
14730,SDF,Standiford Field,"Louisville, KY",United States,Kentucky,"Louisville, KY",38.17972222,-85.73861111,
14730,SDF,Louisville International-Standiford Field,"Louisville, KY",United States,Kentucky,"Louisville, KY",38.17972222,-85.73861111,
14730,SDF,Louisville International-Standiford Field,"Louisville, KY",United States,Kentucky,"Louisville, KY",38.17416667,-85.73638889,
14730,SDF,Louisville Muhammad Ali International,"Louisville, KY",United States,Kentucky,"Louisville, KY",38.17416667,-85.73638889,
14736,SDM,Brown Field Municipal,"San Diego, CA",United States,California,"San Diego, CA",32.57222222,-116.97944444,
14736,SDM,Brown Field Municipal,"San Diego, CA",United States,California,"San Diego, CA",32.57222222,-116.98027778,
14736,SDM,Brown Field Municipal,"San Diego, CA",United States,California,"San Diego, CA",32.57222222,-116.98222222,
14736,SDM,Brown Field Municipal,"San Diego, CA",United States,California,"San Diego, CA",32.57222222,-116.98027778,
14738,SDP,Sand Point,"Sandpoint, AK",United States,Alaska,"Sandpoint, AK",55.31666667,-160.51388889,
14738,SDP,Sand Point,"Sandpoint, AK",United States,Alaska,"Sandpoint, AK",55.31361111,-160.52138889,
14744,SDX,Sedona Airport,"Sedona, AZ",United States,Arizona,"Sedona, AZ",34.84861111,-111.78777778,
14744,SDX,Sedona Airport,"Sedona, AZ",United States,Arizona,"Sedona, AZ",34.84861111,-111.78833333,
14745,SDY,Sidney/Richland Municipal,"Sidney, MT",United States,Montana,"Sidney, MT",47.70694444,-104.19194444,
14745,SDY,Sidney/Richland Municipal,"Sidney, MT",United States,Montana,"Sidney, MT",47.70694444,-104.1925,
14745,SDY,Sidney Richland Regional,"Sidney, MT",United States,Montana,"Sidney, MT",47.70694444,-104.1925,
14745,SDY,Sidney Richland Municipal,"Sidney, MT",United States,Montana,"Sidney, MT",47.70694444,-104.1925,
14745,SDY,Sidney Richland Regional,"Sidney, MT",United States,Montana,"Sidney, MT",47.70694444,-104.1925,
14747,SEA,Seattle International,"Seattle, WA",United States,Washington,"Seattle, WA",47.44722222,-122.30555556,
14747,SEA,Seattle/Tacoma International,"Seattle, WA",United States,Washington,"Seattle, WA",47.44916667,-122.30805556,
14747,SEA,Seattle/Tacoma International,"Seattle, WA",United States,Washington,"Seattle, WA",47.45,-122.31166667,
14749,SEE,Gillespie Field,"San Diego, CA",United States,California,"San Diego, CA",32.82611111,-116.97138889,
14749,SEE,Gillespie Field,"San Diego, CA",United States,California,"San Diego, CA",32.82611111,-116.9725,
14750,SEF,Sebring Regional,"Sebring, FL",United States,Florida,"Sebring, FL",27.45222222,-81.34333333,
14750,SEF,Sebring Regional,"Sebring, FL",United States,Florida,"Sebring, FL",27.45638889,-81.3425,
14751,SEG,Penn Valley,"Selinsgrove, PA",United States,Pennsylvania,"Selinsgrove, PA",40.82055556,-76.86388889,
14751,SEG,Penn Valley,"Selinsgrove, PA",United States,Pennsylvania,"Selinsgrove, PA",40.82111111,-76.86416667,
14753,SEM,Craig Field,"Selma, AL",United States,Alabama,"Selma, AL",32.34388889,-86.98777778,
14753,SEM,Craig Field,"Selma, AL",United States,Alabama,"Selma, AL",32.34388889,-86.98777778,
14756,SER,Freeman Municipal,"Seymour, IN",United States,Indiana,"Seymour, IN",38.92361111,-85.9075,
14756,SER,Freeman Municipal,"Seymour, IN",United States,Indiana,"Seymour, IN",38.92361111,-85.9075,
14756,SER,Freeman Municipal,"Seymour, IN",United States,Indiana,"Seymour, IN",38.92472222,-85.90833333,
14756,SER,Freeman Municipal,"Seymour, IN",United States,Indiana,"Seymour, IN",38.92527778,-85.90861111,
14757,SES,Selfield,"Selma, AL",United States,Alabama,"Selma, AL",32.45,-86.95,
14761,SFB,Sanford NAS,"Sanford, FL",United States,Florida,"Sanford, FL",28.775,-81.24027778,
14761,SFB,Orlando Sanford International,"Sanford, FL",United States,Florida,"Sanford, FL",28.77777778,-81.2375,
14761,SFB,Orlando Sanford International,"Sanford, FL",United States,Florida,"Sanford, FL",28.77666667,-81.23555556,
14761,SFB,Orlando Sanford International,"Sanford, FL",United States,Florida,"Sanford, FL",28.77694444,-81.235,
14761,SFB,Orlando Sanford International,"Sanford, FL",United States,Florida,"Sanford, FL",28.77666667,-81.23555556,
14761,SFB,Orlando Sanford International,"Sanford, FL",United States,Florida,"Sanford, FL",28.77694444,-81.235,
14761,SFB,Orlando Sanford International,"Sanford, FL",United States,Florida,"Sanford, FL",28.77722222,-81.235,
14764,SFF,Felts Field,"Spokane, WA",United States,Washington,"Spokane, WA",47.68222222,-117.31611111,
14764,SFF,Felts Field,"Spokane, WA",United States,Washington,"Spokane, WA",47.68305556,-117.32277778,
14769,SFM,Sanford Municipal,"Sanford, ME",United States,Maine,"Sanford, ME",43.39472222,-70.71,
14769,SFM,Sanford Regional,"Sanford, ME",United States,Maine,"Sanford, ME",43.39388889,-70.70805556,
14769,SFM,Sanford Seacoast Regional,"Sanford, ME",United States,Maine,"Sanford, ME",43.39388889,-70.70805556,
14769,SFM,Sanford Regional,"Sanford, ME",United States,Maine,"Sanford, ME",43.39388889,-70.70805556,
14769,SFM,Sanford Seacoast Regional,"Sanford, ME",United States,Maine,"Sanford, ME",43.39388889,-70.70805556,
14771,SFO,San Francisco International,"San Francisco, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.61888889,-122.375,
14771,SFO,San Francisco International,"San Francisco, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.61888889,-122.37555556,
14771,SFO,San Francisco International,"San Francisco, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.61888889,-122.375,
14771,SFO,San Francisco International,"San Francisco, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.61888889,-122.37555556,
14778,SFZ,North Central State,"Smithfield, RI",United States,Rhode Island,"Smithfield, RI",41.92,-71.49361111,
14778,SFZ,North Central State,"Smithfield, RI",United States,Rhode Island,"Smithfield, RI",41.92083333,-71.49138889,
14783,SGF,Springfield-Branson National,"Springfield, MO",United States,Missouri,"Springfield, MO",37.24,-93.385,
14783,SGF,Springfield-Branson National,"Springfield, MO",United States,Missouri,"Springfield, MO",37.24555556,-93.38861111,
14785,SGH,Springfield-Beckley Municipal,"Springfield, OH",United States,Ohio,"Springfield, OH",39.83833333,-83.83972222,
14785,SGH,Springfield-Beckley Municipal,"Springfield, OH",United States,Ohio,"Springfield, OH",39.84027778,-83.84027778,
14792,SGR,Sugar Land Regional,"Sugar Land, TX",United States,Texas,"Sugar Land, TX",29.62222222,-95.65666667,
14793,SGT,Stuttgart Municipal,"Stuttgart, AR",United States,Arkansas,"Stuttgart, AR",34.60055556,-91.57444444,
14793,SGT,Stuttgart Municipal,"Stuttgart, AR",United States,Arkansas,"Stuttgart, AR",34.59944444,-91.575,
14793,SGT,Stuttgart Municipal Carl Humphrey Field,"Stuttgart, AR",United States,Arkansas,"Stuttgart, AR",34.59944444,-91.575,
14793,SGT,Stuttgart Municipal,"Stuttgart, AR",United States,Arkansas,"Stuttgart, AR",34.59944444,-91.575,
14793,SGT,Stuttgart Municipal Carl Humphrey Field,"Stuttgart, AR",United States,Arkansas,"Stuttgart, AR",34.59944444,-91.575,
14794,SGU,St George Municipal,"St. George, UT",United States,Utah,"St. George, UT",37.09305556,-113.59222222,
14794,SGU,St George Municipal,"St. George, UT",United States,Utah,"St. George, UT",37.03638889,-113.51027778,
14794,SGU,St George Regional,"St. George, UT",United States,Utah,"St. George, UT",37.03638889,-113.51027778,
14794,SGU,St George Municipal,"St. George, UT",United States,Utah,"St. George, UT",37.03638889,-113.51027778,
14794,SGU,St George Regional,"St. George, UT",United States,Utah,"St. George, UT",37.03638889,-113.51027778,
14795,SGW,Saginaw,"Saginaw Bay, AK",United States,Alaska,"Saginaw Bay, AK",56.88333333,-134.15,
14797,SGY,Skagway Airport,"Skagway, AK",United States,Alaska,"Skagway, AK",59.46055556,-135.31555556,
14797,SGY,Skagway Airport,"Skagway, AK",United States,Alaska,"Skagway, AK",59.46,-135.31555556,
14797,SGY,Skagway Airport,"Skagway, AK",United States,Alaska,"Skagway, AK",59.46027778,-135.31694444,
14802,SHD,Shenandoah Valley Regional,"Staunton, VA",United States,Virginia,"Staunton, VA",38.26388889,-78.89666667,
14802,SHD,Shenandoah Valley Regional,"Staunton, VA",United States,Virginia,"Staunton, VA",38.26388889,-78.89638889,
14804,SHG,Shungnak Airport,"Shungnak, AK",United States,Alaska,"Shungnak, AK",66.88972222,-157.15777778,
14804,SHG,Shungnak Airport,"Shungnak, AK",United States,Alaska,"Shungnak, AK",66.88805556,-157.1625,
14805,SHH,Shishmaref Airport,"Shishmaref, AK",United States,Alaska,"Shishmaref, AK",66.25694444,-166.05833333,
14805,SHH,Shishmaref Airport,"Shishmaref, AK",United States,Alaska,"Shishmaref, AK",66.24944444,-166.08944444,
14810,SHN,Sanderson Field,"Shelton, WA",United States,Washington,"Shelton, WA",47.23388889,-123.13888889,
14810,SHN,Sanderson Field,"Shelton, WA",United States,Washington,"Shelton, WA",47.23361111,-123.1475,
14812,SHR,Sheridan County,"Sheridan, WY",United States,Wyoming,"Sheridan, WY",44.77416667,-106.97722222,
14812,SHR,Sheridan County,"Sheridan, WY",United States,Wyoming,"Sheridan, WY",44.76916667,-106.98027778,
14814,SHV,Shreveport Regional,"Shreveport, LA",United States,Louisiana,"Shreveport, LA",32.44694444,-93.82555556,
14814,SHV,Shreveport Regional,"Shreveport, LA",United States,Louisiana,"Shreveport, LA",32.44666667,-93.82555556,
14816,SHX,Shageluk Airport,"Shageluk, AK",United States,Alaska,"Shageluk, AK",62.69583333,-159.56666667,
14816,SHX,Shageluk Airport,"Shageluk, AK",United States,Alaska,"Shageluk, AK",62.69222222,-159.56916667,
14819,SIG,Isla Grande,"San Juan, PR",United States,Puerto Rico,"San Juan, PR",18.45888889,-66.10277778,
14822,SIK,Sikeston Memorial Municipal,"Sikeston, MO",United States,Missouri,"Sikeston, MO",36.89444444,-89.55972222,
14822,SIK,Sikeston Memorial Municipal,"Sikeston, MO",United States,Missouri,"Sikeston, MO",36.89888889,-89.56166667,
14828,SIT,Sitka Rocky Gutierrez,"Sitka, AK",United States,Alaska,"Sitka, AK",57.04861111,-135.36166667,
14828,SIT,Sitka Rocky Gutierrez,"Sitka, AK",United States,Alaska,"Sitka, AK",57.04722222,-135.36166667,
14828,SIT,Sitka Rocky Gutierrez,"Sitka, AK",United States,Alaska,"Sitka, AK",57.04694444,-135.36111111,
14828,SIT,Sitka Rocky Gutierrez,"Sitka, AK",United States,Alaska,"Sitka, AK",57.04722222,-135.36166667,
14828,SIT,Sitka Rocky Gutierrez,"Sitka, AK",United States,Alaska,"Sitka, AK",57.04694444,-135.36111111,
14830,SIY,Siskiyou County,"Montague, CA",United States,California,"Montague, CA",41.78138889,-122.46805556,
14831,SJC,San Jose International,"San Jose, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.36277778,-121.94055556,
14831,SJC,Norman Y. Mineta San Jose International,"San Jose, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.36277778,-121.94055556,
14831,SJC,Norman Y. Mineta San Jose International,"San Jose, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.36277778,-121.92916667,
14831,SJC,Norman Y. Mineta San Jose International,"San Jose, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.36305556,-121.92861111,
14831,SJC,Norman Y. Mineta San Jose International,"San Jose, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.36277778,-121.92916667,
14831,SJC,Norman Y. Mineta San Jose International,"San Jose, CA",United States,California,"San Francisco, CA (Metropolitan Area)",37.36305556,-121.92861111,
14833,SJF,St. John Airport,"St. John, VI",United States,U.S. Virgin Islands,"St. John, VI",18.33333333,-64.75,
14837,SJN,St. Johns Industrial Air Park,"St. Johns, AZ",United States,Arizona,"St. Johns, AZ",34.51861111,-109.37861111,
14837,SJN,St. Johns Industrial Air Park,"St. Johns, AZ",United States,Arizona,"St. Johns, AZ",34.51861111,-109.37888889,
14842,SJT,San Angelo Regional/Mathis Field,"San Angelo, TX",United States,Texas,"San Angelo, TX",31.35972222,-100.49444444,
14842,SJT,San Angelo Regional/Mathis Field,"San Angelo, TX",United States,Texas,"San Angelo, TX",31.35777778,-100.49638889,
14843,SJU,Luis Munoz Marin International,"San Juan, PR",United States,Puerto Rico,"San Juan, PR",18.44138889,-66.00222222,
14843,SJU,Luis Munoz Marin International,"San Juan, PR",United States,Puerto Rico,"San Juan, PR",18.43944444,-66.00194444,
14843,SJU,Luis Munoz Marin International,"San Juan, PR",United States,Puerto Rico,"San Juan, PR",18.43944444,-66.00222222,
14843,SJU,Luis Munoz Marin International,"San Juan, PR",United States,Puerto Rico,"San Juan, PR",18.43944444,-66.00194444,
